event_id,variant,runtime_path,source_path,tags,codec,sampleRateHz,channels,durationMs,sha256
cinematic.target.acquire,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_target_acquire_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_02.ogg,cinematic target acquire,vorbis,48000,2,331,a670c982772dc3bbd8b0c3c1a876713fb488e412b556e571852c3f741e37bc92
cinematic.security.scan,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_security_scan_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/computerNoise_000.ogg,cinematic security scan,vorbis,44100,1,5000,1527944e16eb14b48ee03fe3e7ce6aae94262833a4e1f83928d451a7414fe4e1
cinematic.security.scan,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_security_scan_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/computerNoise_001.ogg,cinematic security scan,vorbis,44100,1,5000,29b4842f6d8c0ba2b0cb00bfaff3b852b492bb43197a82e697917aacbe106757
cinematic.keypad.press,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_keypad_press_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_03.ogg,cinematic keypad press,vorbis,44100,2,358,1cea881d608ba4068ec85bd492be54bab1d181070449a75f21a58b43eb01fb38
cinematic.keypad.press,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_keypad_press_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_04.ogg,cinematic keypad press,vorbis,44100,2,253,194e720a4e7004c5acbd0915b00ff9b1965e215eef40984a6fbb1d7d3735131e
cinematic.keypad.press,3,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_keypad_press_v03.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_05.ogg,cinematic keypad press,vorbis,44100,2,379,624ff1f7d3a0bac1338ce13249506decf9e6c35aa0a3d73ca01d5494fd0823a5
cinematic.keypad.success,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_keypad_success_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_08.ogg,cinematic keypad success,vorbis,44100,2,284,536a347174f538fc6d79013c0905963aca0fdb1f35d6609a7e2a432b4b9a57f5
cinematic.keypad.success,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_keypad_success_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/confirmation_001.ogg,cinematic keypad success,vorbis,44100,1,290,063564703b6094d70718a3e787a55cc9141611e4ecd6b6637f8828f79b4a8c3a
cinematic.keypad.failure,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_keypad_failure_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_09.ogg,cinematic keypad failure,vorbis,44100,2,290,b5080d8ce8399d83391a9129e4e593e38abcdd7522008f776c4a94bd39006270
cinematic.keypad.failure,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_keypad_failure_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/error_004.ogg,cinematic keypad failure,vorbis,44100,2,103,0b574cea597d96507e782ae9764f88482ce49f46e931e57054bf7150047f2d69
cinematic.hack.start,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_hack_start_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaseJump4.ogg,cinematic hack start,vorbis,44100,2,470,90e1c90b9da3d0be66b54f4daa926f0fde79eba867dec7e9d1eef10524756e19
cinematic.hack.start,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_hack_start_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/teleport_01.ogg,cinematic hack start,vorbis,48000,2,447,88d1d00c7d9180c6afd273cf19ee047ad072c112a5e4df17e2b55c0e5c767706
cinematic.hack.loop,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_hack_loop_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/loop_machine_02.ogg,cinematic hack loop,vorbis,44100,2,3201,22807185e74eaf3c443b8ea57b9b26ae3f58d685958d2c5c384f44648da7a989
cinematic.hack.complete,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_hack_complete_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/zapThreeToneUp.ogg,cinematic hack complete,vorbis,44100,1,1202,52da0ff5e219179df4521b38276abde0ed6ba27e0cf030b0d1209b8857406eff
cinematic.hack.complete,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_hack_complete_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/Ding.ogg,cinematic hack complete,vorbis,44100,2,999,bc69b15effae9314e8afb86229bb83acdab6afd79d552b786f53a4812d902980
cinematic.charge.place,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_charge_place_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactSoft_heavy_000.ogg,cinematic charge place,vorbis,44100,2,505,49e7ca88743fca974bb8676ea138b751cfd8f9033b5e7af8736c2a215d6edbc1
cinematic.charge.place,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_charge_place_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactSoft_heavy_001.ogg,cinematic charge place,vorbis,44100,2,572,4d0096364ba9e46119d2ff6df493fdc101bd2e1efae061da5e5f77a53b3fdcb6
cinematic.charge.arm,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_charge_arm_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/threeTone1.ogg,cinematic charge arm,vorbis,44100,1,827,bdf21eb12e65507f091d074886fdac820e1ccae51d060caa168e5567acadb84b
cinematic.charge.arm,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_charge_arm_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/alarm.ogg,cinematic charge arm,vorbis,44100,2,429,2c570ccd930b9fb4564283624dc05b4eafa9352687b7c3af8375215fde03518b
cinematic.drill.spool,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_drill_spool_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/68_Workshop_Sounds_CC0/workshop/workshop - drill short 1.wav,cinematic drill spool,pcm_f32le,44100,2,1896,9bc77a749262e1317c42b64c4cf4bc83d4f1416efb9cb032577d75fb07d1b327
cinematic.drill.spool,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_drill_spool_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/68_Workshop_Sounds_CC0/workshop/workshop - drill1.wav,cinematic drill spool,pcm_f32le,44100,2,2863,3d223010fa4bf6de0fffb1024da7e4e138fca89a08a61bbc1659d70d6eaf96c0
cinematic.drill.loop,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_drill_loop_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/68_Workshop_Sounds_CC0/workshop/workshop - drill long.wav,cinematic drill loop,pcm_f32le,44100,2,5306,47fb1c103f25d5e110aa1d73a02b83e2006ec9d5313e198952dc8b23025e0117
cinematic.drill.stop,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_drill_stop_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/68_Workshop_Sounds_CC0/workshop/workshop - drill short 2.wav,cinematic drill stop,pcm_f32le,44100,2,1157,cfa525eb78f45669069e2210f3ba168451df2ee6005b4a6debddaa7986c7ada8
cinematic.drill.stop,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_drill_stop_v02.flac,02_SOURCE_LIBRARY_CC0/OpenGameArt/7_Mechanical_Clicks_CC0/mechanical/mechanical_clicks-05.flac,cinematic drill stop,flac,96000,2,479,59cc4dd84b29ebc147719677bde1256f97222c7e91a398c3b87a401a56c195b6
cinematic.vault.wheel.rotate,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_wheel_rotate_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/68_Workshop_Sounds_CC0/workshop/workshop - machine.wav,cinematic vault wheel rotate,pcm_f32le,44100,2,13910,0c9bcb4ea4146c820eb7207707733d0a8b6c90231140169bafe38f6952c2da5d
cinematic.vault.wheel.rotate,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_wheel_rotate_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/30_CC0_SFX_Loops/rolling.ogg,cinematic vault wheel rotate,vorbis,48000,2,1056,24b5fd290b2008de9b087687ae41db833068a86ef7c0f1b230ce8bf0859b7291
cinematic.vault.wheel.ratchet,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_wheel_ratchet_v01.flac,02_SOURCE_LIBRARY_CC0/OpenGameArt/7_Mechanical_Clicks_CC0/mechanical/mechanical_clicks-03.flac,cinematic vault ratchet,flac,96000,2,1198,d6471866061294b3873de2776096f3231b476807606fafb52850efdb560dce1f
cinematic.vault.wheel.ratchet,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_wheel_ratchet_v02.flac,02_SOURCE_LIBRARY_CC0/OpenGameArt/7_Mechanical_Clicks_CC0/mechanical/mechanical_clicks-04.flac,cinematic vault ratchet,flac,96000,2,542,efbe681aa625950174b6642c387c5716ced6d34de38d3212beaad3e5f51c29e7
cinematic.vault.latch,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_latch_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/metalLatch.ogg,cinematic vault latch,vorbis,48000,2,261,ba9ba60b172b3ebc131a940f25793cd2e207aca7af73dc80d637277f060f1708
cinematic.vault.latch,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_latch_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/100_CC0_Wood_Metal_SFX/lock_open_01.ogg,cinematic vault latch,vorbis,48000,2,737,f37728690c9559d32527b55e25102a1acb7beafdfab7ad12e099285d13d29e01
cinematic.vault.bolt.retract,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_bolt_retract_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/100_CC0_Wood_Metal_SFX/metal_open_01.ogg,cinematic vault bolt retract,vorbis,48000,2,1150,b68844e779fd0d4234bd2511d91db1c72cbf10fa9bc0bbd49f3be6bdb311eb6d
cinematic.vault.bolt.retract,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_bolt_retract_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/doorOpen_001.ogg,cinematic vault bolt retract,vorbis,44100,1,529,8c204ca94eb722d3af95f29221f4551938ca3c217fda32c14dabe2cf6a9c782b
cinematic.vault.pressure.hiss,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_pressure_hiss_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/forceField_001.ogg,cinematic vault pressure hiss,vorbis,44100,1,953,5574e69dd04e5f59322c5ddffde5978f077b09170ae5e29cec0bd9901828cd90
cinematic.vault.pressure.hiss,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_pressure_hiss_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/forceField_002.ogg,cinematic vault pressure hiss,vorbis,44100,1,955,051b0eafc479695af4ca3607d41fd4be41bae7c21f4f9508d004722b09f1bd63
cinematic.vault.door.creak,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_door_creak_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/creak1.ogg,cinematic vault door creak,vorbis,48000,2,661,8a346186fd297254248cab8e8117060a52a5cf2a84f603153a762108550ea95e
cinematic.vault.door.creak,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_door_creak_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/creak2.ogg,cinematic vault door creak,vorbis,48000,2,830,8a990afdc03aebb91d528f5385e2f95582dbfa8e2c12c71098ab01be9142294a
cinematic.vault.door.open,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_door_open_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/doorOpen_000.ogg,cinematic vault door open,vorbis,44100,1,532,5b7e07eccd4413ad9ef3720c2d14f9cc699f4c50111e9b2f48bd60e6f1a164c3
cinematic.vault.door.open,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_door_open_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/100_CC0_Wood_Metal_SFX/metal_open_01.ogg,cinematic vault door open,vorbis,48000,2,1150,b68844e779fd0d4234bd2511d91db1c72cbf10fa9bc0bbd49f3be6bdb311eb6d
cinematic.vault.door.impact,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_door_impact_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/100_CC0_Wood_Metal_SFX/metal_slam_01.ogg,cinematic vault door impact,vorbis,48000,2,573,a335ccf202578bd740f930f0648a4dcbbbce3ebb2519335be023532578f56176
cinematic.vault.door.impact,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_door_impact_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactMetal_heavy_004.ogg,cinematic vault door impact,vorbis,44100,2,134,6d65b463c0555dd5be16b8db6d2cbe23a94e07a4637779b8ad17d0db3e500a87
cinematic.vault.gold.reveal,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_gold_reveal_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL15.ogg,cinematic vault gold reveal,vorbis,44100,2,945,764db253add93d5824a9329faceeb4247e10cf49a4e4e1653a46fa366d5b2138
cinematic.vault.gold.reveal,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_gold_reveal_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactGlass_heavy_004.ogg,cinematic vault gold reveal,vorbis,44100,2,399,c7742b0e33c1733ddaf902aa68464a4f5364e4d4cb6ff11b76a7aa4151a138dd
cinematic.vault.door.close,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_door_close_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/doorClose_000.ogg,cinematic vault door close,vorbis,44100,1,532,c9134651ebbd7c016f90393aee495ff8120bd343bb7569b689a7506987ebd6c2
cinematic.vault.door.close,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_vault_door_close_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/100_CC0_Wood_Metal_SFX/metal_close_01.ogg,cinematic vault door close,vorbis,48000,2,869,f504b912782760ff3ec25814db6c27bd2d884a94cda2a94d0ffbec921ab478b6
cinematic.alarm,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_alarm_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/30_CC0_SFX_Loops/alarm_02.ogg,cinematic alarm,vorbis,48000,2,683,26f1a445657e35c2639a0fecb2535c19a890cf3d70f65606d5729429efa95c1f
cinematic.alarm,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_alarm_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/alarm2.ogg,cinematic alarm,vorbis,44100,2,1767,7c2f7fcee34574818d97426cf669621a41ad399dbc12213fdf8458f8b9138464
cinematic.blackout,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_blackout_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/lowDown.ogg,cinematic blackout,vorbis,44100,1,784,e0215fcfd8b9d7877f74d5c46b239a13d7db0d25998da97b80404931ef9eef5d
cinematic.blackout,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_blackout_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/computerNoise_003.ogg,cinematic blackout,vorbis,44100,1,5000,5b1b73bbe6e6ad1b1d39422f640f1bbee3376e8e18916f9305b04b9d143f5cf3
cinematic.power.restore,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_power_restore_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/powerUp11.ogg,cinematic power restore,vorbis,44100,1,679,d673bfcd3aee32202908708fdadb3ad3033f65162c6dbae4615e181e19eee0d3
cinematic.power.restore,2,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_power_restore_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/sci-fi-sounds/Audio/computerNoise_002.ogg,cinematic power restore,vorbis,44100,1,5000,6ae9bb261c6536d1699972da0cdbf6e0762cf7e9b925adb64a06ff375255cb71
penguin.idle.chirp,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_chirp_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/Penguin_Sounds_CC0/ogg/penguin_01.ogg,penguin real call idle,vorbis,44100,1,464,d983bc83f13d544df19eebd2d0f43b9ef8865bcf736e1263f020291f6f175767
penguin.idle.chirp,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_chirp_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/Penguin_Sounds_CC0/ogg/penguin_02.ogg,penguin real call idle,vorbis,44100,1,474,e290483aff9c94277fd7aaea7b4267d5ccd36728226b59e2f5b619896ff2450c
penguin.idle.breath,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_breath_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/breath.ogg,penguin breath,vorbis,48000,2,670,d6ecfd092c261059701fe81581957ce6e67c1737978449bbd98ec6d4f30abb7f
penguin.idle.breath,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_breath_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX_2/breath_02.ogg,penguin breath,vorbis,48000,2,356,5b32729394cc36667bb8052508115941f21d85804f84ecda4c492d19883cd15e
penguin.idle.cloth,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_cloth_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/cloth1.ogg,penguin cloth foley,vorbis,48000,2,661,ddb93a3671233f95da0e0b10367f082f7eb42fa6caaddcf776410aa8833c747d
penguin.idle.cloth,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_cloth_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/cloth2.ogg,penguin cloth foley,vorbis,48000,2,415,8a7451193c38bc05483aec25dd193e163a15d44cf7fff04ac7912573231b0201
penguin.idle.cloth,3,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_cloth_v03.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/cloth3.ogg,penguin cloth foley,vorbis,48000,2,477,a48632d17a4f1416541d261a32a31612e01267144c407fa3ecab3ff410f0085b
penguin.idle.flipper,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_flipper_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/cloth4.ogg,penguin flipper foley,vorbis,48000,2,384,e7ab9a6c4466dea874196c61f59bf1da05cfe58748f42fadd695d441a154a99b
penguin.idle.flipper,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_flipper_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/clothBelt.ogg,penguin flipper foley,vorbis,48000,2,723,f29560a2aea95bbfeb643e1e8f56ec2b6f7e32f32ce4e140645a36db81de3253
penguin.idle.beak.click,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_beak_click_v01.flac,02_SOURCE_LIBRARY_CC0/OpenGameArt/7_Mechanical_Clicks_CC0/mechanical/mechanical_clicks-01.flac,penguin beak click,flac,96000,2,634,4a823673791fca5a8bc5437bac95323594c0c5a51da37f90257359f39022137f
penguin.idle.beak.click,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_beak_click_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/tick_004.ogg,penguin beak click,vorbis,44100,1,55,0253d5f7d8d2afbbc370eac2a4539bb844239f0c98343e516d376b137c06d27c
penguin.idle.terminal.tap,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_terminal_tap_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_06.ogg,penguin terminal tap,vorbis,44100,2,311,702180244bb8fd6500c39d1b5b38c574ba23f8a62b98287dcacc627bf5567bc5
penguin.idle.terminal.tap,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_idle_terminal_tap_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_07.ogg,penguin terminal tap,vorbis,44100,2,256,6b4a6f4d9de0c74f7671cf0ec2c54bf138385db3aacb3062a34f4901779feb3e
penguin.step,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_step_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/footstep_snow_000.ogg,penguin step shuffle,vorbis,44100,2,374,c05fa4a9dc9a7aabc04996466fb589537e49af76de9998d8f9e6270ec92dcef7
penguin.step,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_step_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/footstep_snow_001.ogg,penguin step shuffle,vorbis,44100,2,374,980fb9a1c9227aed7995067b0357f373053337f2416316db8ea0438418542fb4
penguin.step,3,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_step_v03.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/footstep_snow_002.ogg,penguin step shuffle,vorbis,44100,2,374,db52bafdc66304f3b999f2c29227826c65993916e630ac2ffbca17d07b263178
penguin.step,4,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_step_v04.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/footstep_snow_003.ogg,penguin step shuffle,vorbis,44100,2,374,68272e3f1cabcabd02d328fd344454d7c04cb58b5a86972fcdd858f845e3d007
penguin.step,5,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_step_v05.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/footstep_snow_004.ogg,penguin step shuffle,vorbis,44100,2,374,7fe9ce5f5732aaa0a50ef02bb1ac162c27f6bd85214e86aaea6e13e7a41dbc00
penguin.move,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_move_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/13_Swishes_CC0/swishes/swish-1.wav,penguin move enter exit,pcm_s24le,44100,2,126,9a15c881345c1ce1c39cc31f52f081c8c4dc81fa41111e0079400f39d3ba0e45
penguin.move,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_move_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/13_Swishes_CC0/swishes/swish-2.wav,penguin move enter exit,pcm_s24le,44100,2,96,1ce7752cce3d43f16fc222ad7f7ffb69d9a5fc01e64b93d205765fc37b8e9b0d
penguin.jump.land,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_jump_land_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactSoft_medium_003.ogg,penguin jump land,vorbis,44100,2,140,5c4a1f35fde7e14046931da7bc3d1b23736541b7190ba107e08a379c4ca43cd6
penguin.jump.land,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_jump_land_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactSoft_medium_004.ogg,penguin jump land,vorbis,44100,2,147,b0a4dea90eed47accf50b768beff1166f2f1486fb139e4d025b2427637624bca
penguin.reaction.positive,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_positive_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/cute_01.ogg,penguin positive reaction pitchable,vorbis,48000,2,390,de478d6aaa052a06ff88351c684a5cd5fbef013248985fbb5ff0cdcddd9904ad
penguin.reaction.positive,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_positive_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/cute_03.ogg,penguin positive reaction pitchable,vorbis,48000,2,611,de5b8609ffcdb6f22865c8dc696dc01bdbc54e78ca54af45cb22116a0641b6c2
penguin.reaction.positive,3,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_positive_v03.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/cute_05.ogg,penguin positive reaction pitchable,vorbis,48000,2,507,41d1b63ad4f006c09dbc65a686c022633825b01aa20e400b6dce0c6a22970c7c
penguin.reaction.positive,4,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_positive_v04.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/ooh.ogg,penguin positive reaction pitchable,vorbis,48000,2,739,6e2323960b6eaa931a75e4f75e3f13926cf3b67d4c21767cae88f2b2f7c83613
penguin.reaction.big,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_big_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/cute_07.ogg,penguin big reaction pitchable,vorbis,48000,2,293,b72456b5ee7f39154f7aea86ada23f281a24fe3a4d4d91704a7b7f5464b77a27
penguin.reaction.big,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_big_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/cute_09.ogg,penguin big reaction pitchable,vorbis,48000,2,605,2432bc342b5688c390df41fbeb87be6af7fb686d67400d3310dfd1e2922bdbda
penguin.reaction.big,3,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_big_v03.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX_2/human_03.ogg,penguin big reaction pitchable,vorbis,48000,2,772,a0d24f9031b57b2e48a8ff73050a7ba686b1311e5f91a6fe27c9b86b40d03b50
penguin.reaction.loss,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_loss_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/grunt_01.ogg,penguin loss grumble pitchable,vorbis,48000,2,933,73ee84f2bb3e1b371a72dd66a09f150c98c9000bcb735c3bdd7f607e59385206
